ALG	DATA SET	PLEN	IT	EJECTIME	NCOM
BF	RDNA.txt	8	93	0.018339	1336111
BF	RDNA.txt	8	94	0.019237	1376092
BF	RDNA.txt	8	95	0.018157	1332510
BF	RDNA.txt	8	96	0.017305	1328920
BF	RDNA.txt	8	97	0.017945	1326458
BF	RDNA.txt	8	98	0.018441	1342383
BF	RDNA.txt	8	99	0.017233	1325829
BF	RDNA.txt	16	0	0.017633	1372221
BF	RDNA.txt	16	1	0.018388	1340705
BF	RDNA.txt	16	2	0.018819	1364381
BF	RDNA.txt	16	3	0.017428	1331681
BF	RDNA.txt	16	4	0.017840	1333737
BF	RDNA.txt	16	5	0.018091	1317759
BF	RDNA.txt	16	6	0.017554	1348223
BF	RDNA.txt	16	7	0.018641	1350077
BF	RDNA.txt	16	8	0.017820	1317035
BF	RDNA.txt	16	9	0.018783	1360874
BF	RDNA.txt	16	10	0.018011	1330068
BF	RDNA.txt	16	11	0.018921	1361060
BF	RDNA.txt	16	12	0.017730	1354880
BF	RDNA.txt	16	13	0.018320	1330846
BF	RDNA.txt	16	14	0.018519	1342805
BF	RDNA.txt	16	15	0.017689	1354547
BF	RDNA.txt	16	16	0.018295	1332453
BF	RDNA.txt	16	17	0.018834	1362240
BF	RDNA.txt	16	18	0.017119	1331573
BF	RDNA.txt	16	19	0.017170	1332640
BF	RDNA.txt	16	20	0.019268	1382233
BF	RDNA.txt	16	21	0.018020	1315933
BF	RDNA.txt	16	22	0.018107	1378332
BF	RDNA.txt	16	23	0.018049	1331033
BF	RDNA.txt	16	24	0.018435	1342523
BF	RDNA.txt	16	25	0.019370	1380578
BF	RDNA.txt	16	26	0.018694	1345992
BF	RDNA.txt	16	27	0.017954	1309372
BF	RDNA.txt	16	28	0.018476	1336464
BF	RDNA.txt	16	29	0.018206	1380810
BF	RDNA.txt	16	30	0.018030	1391125
BF	RDNA.txt	16	31	0.017864	1335766
BF	RDNA.txt	16	32	0.017592	1349973
BF	RDNA.txt	16	33	0.017742	1326521
BF	RDNA.txt	16	34	0.017423	1334131
BF	RDNA.txt	16	35	0.018182	1379799
BF	RDNA.txt	16	36	0.018485	1342277
BF	RDNA.txt	16	37	0.018122	1323322
BF	RDNA.txt	16	38	0.017300	1328819
BF	RDNA.txt	16	39	0.019264	1375862
BF	RDNA.txt	16	40	0.018862	1360887
BF	RDNA.txt	16	41	0.018741	1346198
BF	RDNA.txt	16	42	0.018939	1361428
BF	RDNA.txt	16	43	0.018910	1360623
BF	RDNA.txt	16	44	0.018743	1353484
BF	RDNA.txt	16	45	0.018784	1355879
BF	RDNA.txt	16	46	0.018267	1380868
BF	RDNA.txt	16	47	0.017301	1328320
BF	RDNA.txt	16	48	0.019506	1384489
BF	RDNA.txt	16	49	0.018027	1329468
BF	RDNA.txt	16	50	0.017484	1302185
BF	RDNA.txt	16	51	0.017801	1316230
BF	RDNA.txt	16	52	0.018190	1316447
BF	RDNA.txt	16	53	0.017390	1332397
BF	RDNA.txt	16	54	0.018415	1334690
BF	RDNA.txt	16	55	0.018828	1358166
BF	RDNA.txt	16	56	0.018146	1313826
BF	RDNA.txt	16	57	0.018661	1344398
BF	RDNA.txt	16	58	0.018632	1343825
BF	RDNA.txt	16	59	0.018562	1342298
BF	RDNA.txt	16	60	0.018068	1376690
BF	RDNA.txt	16	61	0.017700	1325404
BF	RDNA.txt	16	62	0.016868	1308618
BF	RDNA.txt	16	63	0.018577	1345379
BF	RDNA.txt	16	64	0.017585	1364317
BF	RDNA.txt	16	65	0.017685	1355187
BF	RDNA.txt	16	66	0.018354	1358488
BF	RDNA.txt	16	67	0.017930	1324542
BF	RDNA.txt	16	68	0.018379	1336175
BF	RDNA.txt	16	69	0.019437	1381534
BF	RDNA.txt	16	70	0.018455	1334323
BF	RDNA.txt	16	71	0.018797	1355490
BF	RDNA.txt	16	72	0.017346	1330225
BF	RDNA.txt	16	73	0.017966	1371909
BF	RDNA.txt	16	74	0.017960	1336848
BF	RDNA.txt	16	75	0.018697	1343518
BF	RDNA.txt	16	76	0.017394	1331053
BF	RDNA.txt	16	77	0.018328	1357124
BF	RDNA.txt	16	78	0.017907	1336240
BF	RDNA.txt	16	79	0.017935	1370783
BF	RDNA.txt	16	80	0.018635	1345801
BF	RDNA.txt	16	81	0.017641	1353132
BF	RDNA.txt	16	82	0.018341	1359078
BF	RDNA.txt	16	83	0.017637	1366765
BF	RDNA.txt	16	84	0.018437	1335223
BF	RDNA.txt	16	85	0.019407	1381904
BF	RDNA.txt	16	86	0.018453	1336424
BF	RDNA.txt	16	87	0.017650	1364877
BF	RDNA.txt	16	88	0.018005	1323939
BF	RDNA.txt	16	89	0.017975	1372645
BF	RDNA.txt	16	90	0.017986	1339727
BF	RDNA.txt	16	91	0.017509	1300326
BF	RDNA.txt	16	92	0.018835	1364653
BF	RDNA.txt	16	93	0.017217	1333068
BF	RDNA.txt	16	94	0.019231	1376213
BF	RDNA.txt	16	95	0.017292	1328304
BF	RDNA.txt	16	96	0.018195	1333082
BF	RDNA.txt	16	97	0.018437	1342872
BF	RDNA.txt	16	98	0.017740	1313298
BF	RDNA.txt	16	99	0.018017	1396938
BF	RDNA.txt	32	0	0.018307	1332720
BF	RDNA.txt	32	1	0.018155	1337814
BF	RDNA.txt	32	2	0.018501	1347971
BF	RDNA.txt	32	3	0.018210	1381024
BF	RDNA.txt	32	4	0.017475	1301654
BF	RDNA.txt	32	5	0.018282	1332112
BF	RDNA.txt	32	6	0.019403	1380745
BF	RDNA.txt	32	7	0.019378	1378106
BF	RDNA.txt	32	8	0.018490	1339559
BF	RDNA.txt	32	9	0.018812	1355290
BF	RDNA.txt	32	10	0.019556	1384444
BF	RDNA.txt	32	11	0.018751	1359063
BF	RDNA.txt	32	12	0.018879	1359656
BF	RDNA.txt	32	13	0.019437	1381038
BF	RDNA.txt	32	14	0.017316	1328312
BF	RDNA.txt	32	15	0.017628	1371985
BF	RDNA.txt	32	16	0.017755	1327543
BF	RDNA.txt	32	17	0.019386	1378859
BF	RDNA.txt	32	18	0.018929	1360507
BF	RDNA.txt	32	19	0.018850	1362613
BF	RDNA.txt	32	20	0.018964	1361025
BF	RDNA.txt	32	21	0.019321	1377015
BF	RDNA.txt	32	22	0.018143	1332338
BF	RDNA.txt	32	23	0.017408	1333550
BF	RDNA.txt	32	24	0.017711	1315125
BF	RDNA.txt	32	25	0.019202	1377122
BF	RDNA.txt	32	26	0.018476	1339532
BF	RDNA.txt	32	27	0.017384	1331579
BF	RDNA.txt	32	28	0.017882	1332953
BF	RDNA.txt	32	29	0.018436	1361384
BF	RDNA.txt	32	30	0.017652	1371146
BF	RDNA.txt	32	31	0.018486	1342325
BF	RDNA.txt	32	32	0.019230	1375094
BF	RDNA.txt	32	33	0.018452	1338227
BF	RDNA.txt	32	34	0.019330	1380749
BF	RDNA.txt	32	35	0.018415	1334337
BF	RDNA.txt	32	36	0.019383	1378696
BF	RDNA.txt	32	37	0.018573	1342801
BF	RDNA.txt	32	38	0.018199	1380828
BF	RDNA.txt	32	39	0.018641	1353056
BF	RDNA.txt	32	40	0.018157	1405393
BF	RDNA.txt	32	41	0.018532	1345577
BF	RDNA.txt	32	42	0.018438	1342822
BF	RDNA.txt	32	43	0.018783	1359545
BF	RDNA.txt	32	44	0.018822	1358738
BF	RDNA.txt	32	45	0.018875	1358328
BF	RDNA.txt	32	46	0.018934	1360601
BF	RDNA.txt	32	47	0.018377	1335508
BF	RDNA.txt	32	48	0.017297	1328573
BF	RDNA.txt	32	49	0.018103	1316662
BF	RDNA.txt	32	50	0.018071	1331790
BF	RDNA.txt	32	51	0.018011	1390448
BF	RDNA.txt	32	52	0.018550	1338192
BF	RDNA.txt	32	53	0.019300	1377015
BF	RDNA.txt	32	54	0.018114	1316226
BF	RDNA.txt	32	55	0.019079	1358565
BF	RDNA.txt	32	56	0.018611	1343244
BF	RDNA.txt	32	57	0.017287	1327648
BF	RDNA.txt	32	58	0.017639	1350146
BF	RDNA.txt	32	59	0.018322	1337470
BF	RDNA.txt	32	60	0.017727	1295662
BF	RDNA.txt	32	61	0.018484	1340110
BF	RDNA.txt	32	62	0.018529	1342599
BF	RDNA.txt	32	63	0.018643	1345333
BF	RDNA.txt	32	64	0.018729	1359759
BF	RDNA.txt	32	65	0.017181	1321573
BF	RDNA.txt	32	66	0.018156	1337829
BF	RDNA.txt	32	67	0.016385	1255067
BF	RDNA.txt	32	68	0.017943	1370809
BF	RDNA.txt	32	69	0.018471	1342986
BF	RDNA.txt	32	70	0.017584	1364097
BF	RDNA.txt	32	71	0.019320	1382360
BF	RDNA.txt	32	72	0.018006	1390046
BF	RDNA.txt	32	73	0.018011	1315182
BF	RDNA.txt	32	74	0.018175	1337624
BF	RDNA.txt	32	75	0.017177	1331060
BF	RDNA.txt	32	76	0.019375	1380455
BF	RDNA.txt	32	77	0.018065	1390674
BF	RDNA.txt	32	78	0.018383	1336875
BF	RDNA.txt	32	79	0.019443	1382215
BF	RDNA.txt	32	80	0.018851	1363751
BF	RDNA.txt	32	81	0.018769	1358765
BF	RDNA.txt	32	82	0.018471	1339009
BF	RDNA.txt	32	83	0.017618	1365682
BF	RDNA.txt	32	84	0.018111	1324093
BF	RDNA.txt	32	85	0.019350	1378712
BF	RDNA.txt	32	86	0.017605	1301611
BF	RDNA.txt	32	87	0.018484	1337473
BF	RDNA.txt	32	88	0.019359	1379434
BF	RDNA.txt	32	89	0.019397	1381883
BF	RDNA.txt	32	90	0.017903	1317855
BF	RDNA.txt	32	91	0.018652	1344605
BF	RDNA.txt	32	92	0.017583	1364203
BF	RDNA.txt	32	93	0.018230	1336555
BF	RDNA.txt	32	94	0.018791	1359718
BF	RDNA.txt	32	95	0.017992	1372992
BF	RDNA.txt	32	96	0.018023	1317267
BF	RDNA.txt	32	97	0.018117	1331425
BF	RDNA.txt	32	98	0.018203	1337900
BF	RDNA.txt	32	99	0.018132	1334161
BF	RDNA.txt	64	0	0.018462	1336517
BF	RDNA.txt	64	1	0.017446	1334877
BF	RDNA.txt	64	2	0.017368	1331347
BF	RDNA.txt	64	3	0.019508	1384158
BF	RDNA.txt	64	4	0.017617	1365647
BF	RDNA.txt	64	5	0.017760	1355739
BF	RDNA.txt	64	6	0.017908	1309223
BF	RDNA.txt	64	7	0.019262	1381561
BF	RDNA.txt	64	8	0.018123	1376707
BF	RDNA.txt	64	9	0.017107	1329481
BF	RDNA.txt	64	10	0.017498	1335440
BF	RDNA.txt	64	11	0.017258	1327006
BF	RDNA.txt	64	12	0.018158	1380876
BF	RDNA.txt	64	13	0.018633	1359778
BF	RDNA.txt	64	14	0.018483	1341998
BF	RDNA.txt	64	15	0.018052	1375929
BF	RDNA.txt	64	16	0.017678	1372188
BF	RDNA.txt	64	17	0.017703	1377745
BF	RDNA.txt	64	18	0.018171	1334457
BF	RDNA.txt	64	19	0.017939	1319783
BF	RDNA.txt	64	20	0.018888	1358595
BF	RDNA.txt	64	21	0.017984	1373308
BF	RDNA.txt	64	22	0.019319	1378146
BF	RDNA.txt	64	23	0.019199	1375645
BF	RDNA.txt	64	24	0.016365	1254325
BF	RDNA.txt	64	25	0.018208	1336731
BF	RDNA.txt	64	26	0.018282	1335786
BF	RDNA.txt	64	27	0.018332	1335504
BF	RDNA.txt	64	28	0.018083	1377184
BF	RDNA.txt	64	29	0.018744	1361392
BF	RDNA.txt	64	30	0.018282	1336965
BF	RDNA.txt	64	31	0.019400	1379347
BF	RDNA.txt	64	32	0.018776	1356161
BF	RDNA.txt	64	33	0.018483	1336730
BF	RDNA.txt	64	34	0.017941	1320154
BF	RDNA.txt	64	35	0.018503	1339994
BF	RDNA.txt	64	36	0.018062	1313824
BF	RDNA.txt	64	37	0.018725	1351152
BF	RDNA.txt	64	38	0.018176	1316771
BF	RDNA.txt	64	39	0.018066	1376285
BF	RDNA.txt	64	40	0.017847	1333540
BF	RDNA.txt	64	41	0.018438	1334992
BF	RDNA.txt	64	42	0.017666	1365650
BF	RDNA.txt	64	43	0.018199	1336805
BF	RDNA.txt	64	44	0.018522	1339454
BF	RDNA.txt	64	45	0.017461	1300800
BF	RDNA.txt	64	46	0.017470	1335804
BF	RDNA.txt	64	47	0.018316	1330880
BF	RDNA.txt	64	48	0.018944	1361733
BF	RDNA.txt	64	49	0.017851	1317064
BF	RDNA.txt	64	50	0.019408	1379454
BF	RDNA.txt	64	51	0.017504	1301697
BF	RDNA.txt	64	52	0.017695	1355076
BF	RDNA.txt	64	53	0.018968	1361874
BF	RDNA.txt	64	54	0.017687	1354609
BF	RDNA.txt	64	55	0.017524	1314626
BF	RDNA.txt	64	56	0.018434	1361432
BF	RDNA.txt	64	57	0.018509	1338772
BF	RDNA.txt	64	58	0.017584	1349941
BF	RDNA.txt	64	59	0.018761	1358950
BF	RDNA.txt	64	60	0.017391	1332533
BF	RDNA.txt	64	61	0.017590	1350241
BF	RDNA.txt	64	62	0.017999	1374028
BF	RDNA.txt	64	63	0.016417	1254790
BF	RDNA.txt	64	64	0.017378	1331724
BF	RDNA.txt	64	65	0.017894	1355414
BF	RDNA.txt	64	66	0.017985	1339724
BF	RDNA.txt	64	67	0.018143	1316161
BF	RDNA.txt	64	68	0.018891	1360581
BF	RDNA.txt	64	69	0.017456	1335712
BF	RDNA.txt	64	70	0.018334	1336079
BF	RDNA.txt	64	71	0.018110	1399994
BF	RDNA.txt	64	72	0.019317	1378611
BF	RDNA.txt	64	73	0.018844	1365062
BF	RDNA.txt	64	74	0.018102	1327640
BF	RDNA.txt	64	75	0.018053	1312343
BF	RDNA.txt	64	76	0.017775	1356570
BF	RDNA.txt	64	77	0.017202	1323519
BF	RDNA.txt	64	78	0.017845	1320144
BF	RDNA.txt	64	79	0.018742	1360493
BF	RDNA.txt	64	80	0.018850	1358680
BF	RDNA.txt	64	81	0.017551	1348245
BF	RDNA.txt	64	82	0.018076	1328517
BF	RDNA.txt	64	83	0.018797	1356042
BF	RDNA.txt	64	84	0.017879	1356591
BF	RDNA.txt	64	85	0.019292	1376075
BF	RDNA.txt	64	86	0.018619	1350115
BF	RDNA.txt	64	87	0.017537	1337051
BF	RDNA.txt	64	88	0.018406	1342937
BF	RDNA.txt	64	89	0.018608	1351544
BF	RDNA.txt	64	90	0.019334	1378609
BF	RDNA.txt	64	91	0.017424	1334053
BF	RDNA.txt	64	92	0.017970	1322387
BF	RDNA.txt	64	93	0.018078	1312724
BF	RDNA.txt	64	94	0.017775	1313282
BF	RDNA.txt	64	95	0.018488	1342429
BF	RDNA.txt	64	96	0.017040	1329636
BF	RDNA.txt	64	97	0.018080	1326497
BF	RDNA.txt	64	98	0.019259	1374949
BF	RDNA.txt	64	99	0.018085	1313117
BF	RDNA.txt	128	0	0.018017	1390493
BF	RDNA.txt	128	1	0.018642	1344539
BF	RDNA.txt	128	2	0.018848	1365633
BF	RDNA.txt	128	3	0.019388	1381187
BF	RDNA.txt	128	4	0.018068	1327238
BF	RDNA.txt	128	5	0.018841	1365189
BF	RDNA.txt	128	6	0.018132	1314966
BF	RDNA.txt	128	7	0.017497	1302150
BF	RDNA.txt	128	8	0.017662	1374616
BF	RDNA.txt	128	9	0.017679	1295318
BF	RDNA.txt	128	10	0.019433	1381138
BF	RDNA.txt	128	11	0.018526	1342383
BF	RDNA.txt	128	12	0.018145	1327373
BF	RDNA.txt	128	13	0.017200	1323993
BF	RDNA.txt	128	14	0.018599	1345272
BF	RDNA.txt	128	15	0.018085	1391929
BF	RDNA.txt	128	16	0.017643	1353114
BF	RDNA.txt	128	17	0.018378	1334981
BF	RDNA.txt	128	18	0.017660	1353929
BF	RDNA.txt	128	19	0.018276	1335999
BF	RDNA.txt	128	20	0.018244	1332271
BF	RDNA.txt	128	21	0.018190	1335466
BF	RDNA.txt	128	22	0.018675	1352165
BF	RDNA.txt	128	23	0.017971	1327313
BF	RDNA.txt	128	24	0.018096	1327465
BF	RDNA.txt	128	25	0.017657	1307994
BF	RDNA.txt	128	26	0.018420	1334906
BF	RDNA.txt	128	27	0.016910	1308459
BF	RDNA.txt	128	28	0.018773	1355415
BF	RDNA.txt	128	29	0.018495	1337386
BF	RDNA.txt	128	30	0.018746	1359883
BF	RDNA.txt	128	31	0.016887	1308992
BF	RDNA.txt	128	32	0.017127	1294826
BF	RDNA.txt	128	33	0.017678	1366430
BF	RDNA.txt	128	34	0.018250	1330821
BF	RDNA.txt	128	35	0.018461	1335861
BF	RDNA.txt	128	36	0.018077	1330851
BF	RDNA.txt	128	37	0.018037	1312442
BF	RDNA.txt	128	38	0.018802	1360023
BF	RDNA.txt	128	39	0.018574	1353746
BF	RDNA.txt	128	40	0.018402	1335810
BF	RDNA.txt	128	41	0.018025	1391227
BF	RDNA.txt	128	42	0.017564	1348769
BF	RDNA.txt	128	43	0.018314	1336494
BF	RDNA.txt	128	44	0.018866	1364234
BF	RDNA.txt	128	45	0.019409	1379376
BF	RDNA.txt	128	46	0.018038	1327507
BF	RDNA.txt	128	47	0.018064	1376294
BF	RDNA.txt	128	48	0.018648	1347486
BF	RDNA.txt	128	49	0.017231	1323141
BF	RDNA.txt	128	50	0.017870	1334358
BF	RDNA.txt	128	51	0.017921	1337465
BF	RDNA.txt	128	52	0.017597	1311660
BF	RDNA.txt	128	53	0.017402	1333713
BF	RDNA.txt	128	54	0.018740	1361315
BF	RDNA.txt	128	55	0.018621	1344245
BF	RDNA.txt	128	56	0.018429	1335378
BF	RDNA.txt	128	57	0.019338	1380513
BF	RDNA.txt	128	58	0.017397	1332385
BF	RDNA.txt	128	59	0.019125	1375007
BF	RDNA.txt	128	60	0.018583	1350994
BF	RDNA.txt	128	61	0.017891	1320993
BF	RDNA.txt	128	62	0.018083	1377251
BF	RDNA.txt	128	63	0.017124	1330742
BF	RDNA.txt	128	64	0.017769	1327873
BF	RDNA.txt	128	65	0.018465	1338596
BF	RDNA.txt	128	66	0.018534	1336813
BF	RDNA.txt	128	67	0.017658	1307885
BF	RDNA.txt	128	68	0.017073	1331420
BF	RDNA.txt	128	69	0.018585	1346065
BF	RDNA.txt	128	70	0.018343	1331962
BF	RDNA.txt	128	71	0.018114	1403333
BF	RDNA.txt	128	72	0.017769	1353868
BF	RDNA.txt	128	73	0.018009	1396654
BF	RDNA.txt	128	74	0.017549	1348080
BF	RDNA.txt	128	75	0.019193	1377506
BF	RDNA.txt	128	76	0.019132	1374326
BF	RDNA.txt	128	77	0.018056	1323864
BF	RDNA.txt	128	78	0.018075	1391109
BF	RDNA.txt	128	79	0.018494	1337463
BF	RDNA.txt	128	80	0.018492	1337447
BF	RDNA.txt	128	81	0.017998	1389784
BF	RDNA.txt	128	82	0.017969	1322407
BF	RDNA.txt	128	83	0.018365	1330549
BF	RDNA.txt	128	84	0.017801	1313913
BF	RDNA.txt	128	85	0.018057	1316091
BF	RDNA.txt	128	86	0.018025	1390505
BF	RDNA.txt	128	87	0.017702	1355869
BF	RDNA.txt	128	88	0.018338	1341249
BF	RDNA.txt	128	89	0.018050	1374217
BF	RDNA.txt	128	90	0.017765	1327175
BF	RDNA.txt	128	91	0.018452	1334643
BF	RDNA.txt	128	92	0.018282	1338250
BF	RDNA.txt	128	93	0.018014	1390665
BF	RDNA.txt	128	94	0.017585	1364209
BF	RDNA.txt	128	95	0.018504	1338124
BF	RDNA.txt	128	96	0.018071	1331989
BF	RDNA.txt	128	97	0.017477	1336696
BF	RDNA.txt	128	98	0.017117	1330346
BF	RDNA.txt	128	99	0.018041	1391342
KMP	RDNA.txt	4	0	0.018059	1349538
KMP	RDNA.txt	4	1	0.016206	1282984
KMP	RDNA.txt	4	2	0.016574	1328270
KMP	RDNA.txt	4	3	0.017142	1308752
KMP	RDNA.txt	4	4	0.016002	1269087
KMP	RDNA.txt	4	5	0.017547	1334671
KMP	RDNA.txt	4	6	0.016012	1277282
KMP	RDNA.txt	4	7	0.015484	1259563
KMP	RDNA.txt	4	8	0.018494	1370146
KMP	RDNA.txt	4	9	0.017456	1327788
KMP	RDNA.txt	4	10	0.018935	1390247
KMP	RDNA.txt	4	11	0.017336	1328204
KMP	RDNA.txt	4	12	0.015905	1273058
KMP	RDNA.txt	4	13	0.017741	1333392
KMP	RDNA.txt	4	14	0.019152	1396448
KMP	RDNA.txt	4	15	0.016081	1257462
KMP	RDNA.txt	4	16	0.016187	1309192
KMP	RDNA.txt	4	17	0.017829	1339977
KMP	RDNA.txt	4	18	0.018091	1352719
KMP	RDNA.txt	4	19	0.018017	1349400
KMP	RDNA.txt	4	20	0.017744	1334600
KMP	RDNA.txt	4	21	0.017829	1339977
KMP	RDNA.txt	4	22	0.018316	1361643
KMP	RDNA.txt	4	23	0.017312	1313494
KMP	RDNA.txt	4	24	0.015949	1272701
KMP	RDNA.txt	4	25	0.015540	1255968
KMP	RDNA.txt	4	26	0.018908	1388887
KMP	RDNA.txt	4	27	0.017598	1327332
KMP	RDNA.txt	4	28	0.015966	1277282
KMP	RDNA.txt	4	29	0.015959	1277282
KMP	RDNA.txt	4	30	0.018098	1350834
KMP	RDNA.txt	4	31	0.015782	1267177
KMP	RDNA.txt	4	32	0.017297	1313396
KMP	RDNA.txt	4	33	0.018001	1355109
KMP	RDNA.txt	4	34	0.017404	1318715
KMP	RDNA.txt	4	35	0.015333	1239733
KMP	RDNA.txt	4	36	0.017761	1334982
KMP	RDNA.txt	4	37	0.018415	1378971
KMP	RDNA.txt	4	38	0.017954	1343883
KMP	RDNA.txt	4	39	0.018385	1371968
KMP	RDNA.txt	4	40	0.017440	1323671
KMP	RDNA.txt	4	41	0.017338	1328204
KMP	RDNA.txt	4	42	0.018049	1348680
KMP	RDNA.txt	4	43	0.015959	1277282
KMP	RDNA.txt	4	44	0.016249	1284900
KMP	RDNA.txt	4	45	0.017942	1349634
KMP	RDNA.txt	4	46	0.015858	1269202
KMP	RDNA.txt	4	47	0.016979	1299673
KMP	RDNA.txt	4	48	0.015951	1272701
KMP	RDNA.txt	4	49	0.016023	1255319
KMP	RDNA.txt	4	50	0.017504	1326632
KMP	RDNA.txt	4	51	0.017875	1350327
KMP	RDNA.txt	4	52	0.018550	1370146
KMP	RDNA.txt	4	53	0.017914	1344028
KMP	RDNA.txt	4	54	0.016270	1284900
KMP	RDNA.txt	4	55	0.017097	1316701
KMP	RDNA.txt	4	56	0.017524	1335976
KMP	RDNA.txt	4	57	0.016592	1301659
KMP	RDNA.txt	4	58	0.017897	1343161
KMP	RDNA.txt	4	59	0.018484	1369132
KMP	RDNA.txt	4	60	0.018258	1356042
KMP	RDNA.txt	4	61	0.015775	1264752
KMP	RDNA.txt	4	62	0.017707	1333102
KMP	RDNA.txt	4	63	0.017832	1342266
KMP	RDNA.txt	4	64	0.017933	1357670
KMP	RDNA.txt	4	65	0.018908	1385902
KMP	RDNA.txt	4	66	0.018216	1356042
KMP	RDNA.txt	4	67	0.017320	1319230
KMP	RDNA.txt	4	68	0.018399	1365992
KMP	RDNA.txt	4	69	0.019033	1396448
KMP	RDNA.txt	4	70	0.018154	1359079
KMP	RDNA.txt	4	71	0.018920	1385872
KMP	RDNA.txt	4	72	0.017419	1325865
KMP	RDNA.txt	4	73	0.016244	1286892
KMP	RDNA.txt	4	74	0.018862	1385902
KMP	RDNA.txt	4	75	0.018291	1361216
KMP	RDNA.txt	4	76	0.016199	1282976
KMP	RDNA.txt	4	77	0.017418	1318149
KMP	RDNA.txt	4	78	0.015771	1264359
KMP	RDNA.txt	4	79	0.018391	1366490
KMP	RDNA.txt	4	80	0.016197	1282976
KMP	RDNA.txt	4	81	0.017974	1346595
KMP	RDNA.txt	4	82	0.015546	1262109
KMP	RDNA.txt	4	83	0.017456	1320795
KMP	RDNA.txt	4	84	0.015845	1267034
KMP	RDNA.txt	4	85	0.017568	1332291
KMP	RDNA.txt	4	86	0.015857	1269202
KMP	RDNA.txt	4	87	0.016478	1297661
KMP	RDNA.txt	4	88	0.017599	1327332
KMP	RDNA.txt	4	89	0.016632	1328270
KMP	RDNA.txt	4	90	0.017921	1343883
KMP	RDNA.txt	4	91	0.018506	1369772
KMP	RDNA.txt	4	92	0.016529	1328270
KMP	RDNA.txt	4	93	0.018495	1370146
KMP	RDNA.txt	4	94	0.016420	1290681
KMP	RDNA.txt	4	95	0.015906	1270898
KMP	RDNA.txt	4	96	0.015541	1255968
KMP	RDNA.txt	4	97	0.016629	1301659
KMP	RDNA.txt	4	98	0.017490	1325275
KMP	RDNA.txt	4	99	0.015780	1262054
KMP	RDNA.txt	8	0	0.017205	1305915
KMP	RDNA.txt	8	1	0.018261	1353819
KMP	RDNA.txt	8	2	0.016786	1292776
KMP	RDNA.txt	8	3	0.016764	1292095
KMP	RDNA.txt	8	4	0.017838	1339048
KMP	RDNA.txt	8	5	0.015659	1254278
KMP	RDNA.txt	8	6	0.016284	1281877
KMP	RDNA.txt	8	7	0.017146	1306799
KMP	RDNA.txt	8	8	0.017958	1342225
KMP	RDNA.txt	8	9	0.017383	1318688
KMP	RDNA.txt	8	10	0.016443	1289302
KMP	RDNA.txt	8	11	0.018543	1368849
KMP	RDNA.txt	8	12	0.017633	1326465
KMP	RDNA.txt	8	13	0.016390	1285361
KMP	RDNA.txt	8	14	0.017066	1304211
KMP	RDNA.txt	8	15	0.015638	1251109
KMP	RDNA.txt	8	16	0.018884	1385483
KMP	RDNA.txt	8	17	0.017324	1313651
KMP	RDNA.txt	8	18	0.015557	1247917
KMP	RDNA.txt	8	19	0.015372	1239290
KMP	RDNA.txt	8	20	0.017920	1343976
KMP	RDNA.txt	8	21	0.017324	1313544
KMP	RDNA.txt	8	22	0.017851	1339515
KMP	RDNA.txt	8	23	0.017330	1313331
KMP	RDNA.txt	8	24	0.016265	1281415
KMP	RDNA.txt	8	25	0.015752	1256173
KMP	RDNA.txt	8	26	0.015426	1241324
KMP	RDNA.txt	8	27	0.017967	1345783
KMP	RDNA.txt	8	28	0.018814	1381929
KMP	RDNA.txt	8	29	0.017390	1318108
KMP	RDNA.txt	8	30	0.017419	1320781
KMP	RDNA.txt	8	31	0.016493	1289184
KMP	RDNA.txt	8	32	0.017634	1327421
KMP	RDNA.txt	8	33	0.016477	1288344
KMP	RDNA.txt	8	34	0.017426	1316562
KMP	RDNA.txt	8	35	0.017338	1315464
KMP	RDNA.txt	8	36	0.017277	1315431
KMP	RDNA.txt	8	37	0.018619	1371307
KMP	RDNA.txt	8	38	0.018159	1352514
KMP	RDNA.txt	8	39	0.016400	1284455
KMP	RDNA.txt	8	40	0.018297	1358788
KMP	RDNA.txt	8	41	0.017584	1327101
KMP	RDNA.txt	8	42	0.016124	1275323
KMP	RDNA.txt	8	43	0.015921	1276601
KMP	RDNA.txt	8	44	0.017103	1306372
KMP	RDNA.txt	8	45	0.017193	1307814
KMP	RDNA.txt	8	46	0.015795	1260718
KMP	RDNA.txt	8	47	0.016102	1274703
KMP	RDNA.txt	8	48	0.015846	1263704
KMP	RDNA.txt	8	49	0.018739	1376301
KMP	RDNA.txt	8	50	0.017565	1326283
KMP	RDNA.txt	8	51	0.017315	1313214
KMP	RDNA.txt	8	52	0.017635	1327500
KMP	RDNA.txt	8	53	0.017538	1323638
KMP	RDNA.txt	8	54	0.017712	1332107
KMP	RDNA.txt	8	55	0.018070	1346275
KMP	RDNA.txt	8	56	0.017487	1320889
KMP	RDNA.txt	8	57	0.018649	1373254
KMP	RDNA.txt	8	58	0.017215	1308714
KMP	RDNA.txt	8	59	0.017536	1326864
KMP	RDNA.txt	8	60	0.017729	1336787
KMP	RDNA.txt	8	61	0.018533	1366518
KMP	RDNA.txt	8	62	0.017464	1320490
KMP	RDNA.txt	8	63	0.017783	1333436
KMP	RDNA.txt	8	64	0.017046	1305030
KMP	RDNA.txt	8	65	0.015585	1252055
KMP	RDNA.txt	8	66	0.017326	1314938
KMP	RDNA.txt	8	67	0.018158	1350895
